,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
269,Barinas,InSample,Colombia Border & GT,Dengue GT CO,0.3943139919442603,False,1
270,Bolivar,OOS,Colombia Border & GT,Dengue GT CO,-0.017082941866386925,False,1
271,Bolivar,InSample,Colombia Border & GT,Dengue GT CO,0.2477993036975497,False,1
272,Carabobo,OOS,Colombia & GT,Dengue GT CO,-1.2687541395427289,False,1
273,Carabobo,InSample,Colombia & GT,Dengue GT CO,0.5006880400997998,False,1
274,Cojedes,OOS,Colombia & GT,Dengue GT CO,-1.8477566766257687,False,1
275,Cojedes,InSample,Colombia & GT,Dengue GT CO,0.4926352301901502,False,1
276,Delta Amacuro,OOS,Colombia & GT,Dengue GT CO,0.2270806498789124,False,1
277,Delta Amacuro,InSample,Colombia & GT,Dengue GT CO,0.3928301816946512,False,1
278,Distrito Federal,OOS,Colombia & GT,Dengue GT CO,0.09906186329491896,False,1
279,Distrito Federal,InSample,Colombia & GT,Dengue GT CO,0.6790161431663744,False,1
280,Falcon,OOS,Colombia Border & GT,Dengue GT CO,-0.7221107101853474,False,1
281,Falcon,InSample,Colombia Border & GT,Dengue GT CO,0.3888375477761168,False,1
282,Guarico,OOS,Colombia & GT,Dengue GT CO,-2.0793346755046715,False,1
283,Guarico,InSample,Colombia & GT,Dengue GT CO,0.6158164084372024,False,1
284,Lara,OOS,Colombia Border & GT,Dengue GT CO,-0.14957905521237236,False,1
285,Lara,InSample,Colombia Border & GT,Dengue GT CO,0.5718100196967769,False,1
286,Merida,OOS,Colombia & GT by State,Dengue GT CO,-1.2653306160693347,False,1
287,Merida,InSample,Colombia & GT by State,Dengue GT CO,0.6382226375358822,False,1
288,Miranda,OOS,Colombia & GT,Dengue GT CO,0.29660025034390125,False,1
289,Miranda,InSample,Colombia & GT,Dengue GT CO,0.6886523356717693,False,1
290,Monagas,OOS,Colombia & GT,Dengue GT CO,-2.15276335331214,False,1
291,Monagas,InSample,Colombia & GT,Dengue GT CO,0.4617504243817401,False,1
292,Multiobjective,OOS,Colombia & GT,Dengue GT CO,-0.9224619838656826,False,1
293,Multiobjective,InSample,Colombia & GT,Dengue GT CO,0.5244340219377682,False,1
294,Nueva Esparta,OOS,Colombia & GT,Dengue GT CO,-0.903188590625021,False,1
295,Nueva Esparta,InSample,Colombia & GT,Dengue GT CO,0.4726742395756617,False,1
296,Portuguesa,OOS,Colombia Border & GT,Dengue GT CO,-1.9868054219573883,False,1
297,Portuguesa,InSample,Colombia Border & GT,Dengue GT CO,0.4113875137125824,False,1
298,Sucre,OOS,Colombia & GT,Dengue GT CO,-0.3720872540376123,False,1
299,Sucre,InSample,Colombia & GT,Dengue GT CO,0.6246149168509951,False,1
300,Tachira,OOS,Colombia & GT by State,Dengue GT CO,0.022464700337138654,False,1
301,Tachira,InSample,Colombia & GT by State,Dengue GT CO,0.6822674117972046,False,1
302,Total,OOS,Colombia & GT,Dengue GT CO,-0.02250552728986621,False,1
303,Total,InSample,Colombia & GT,Dengue GT CO,0.7386087492244218,False,1
304,Trujillo,OOS,Colombia & GT,Dengue GT CO,-0.06337907887876537,False,1
305,Trujillo,InSample,Colombia & GT,Dengue GT CO,0.42661437117175016,False,1
306,Vargas,OOS,Colombia & GT,Dengue GT CO,-0.3703509390848863,False,1
307,Vargas,InSample,Colombia & GT,Dengue GT CO,0.4752838497452085,False,1
308,Yaracuy,OOS,Colombia & GT,Dengue GT CO,-0.026458885312848242,False,1
309,Yaracuy,InSample,Colombia & GT,Dengue GT CO,0.5962655526167477,False,1
310,Zulia,OOS,Colombia & GT,Dengue GT CO,-0.3557829692214991,False,1
311,Zulia,InSample,Colombia & GT,Dengue GT CO,0.5101316897402863,False,1
312,Amazonas,OOS,Colombia & GT by State,GT by State - Ven & Col,0.2959031752376262,False,1
313,Amazonas,InSample,Colombia & GT by State,GT by State - Ven & Col,0.4879798161371824,False,1
314,Anzoategui,OOS,Colombia & GT,GT by State - Ven & Col,-0.3930743375375347,False,1
315,Anzoategui,InSample,Colombia & GT,GT by State - Ven & Col,0.5789522590240843,False,1
316,Apure,OOS,Colombia & GT,GT by State - Ven & Col,0.3729539111639324,False,1
317,Apure,InSample,Colombia & GT,GT by State - Ven & Col,0.5957516825395983,False,1
318,Aragua,OOS,Colombia & GT by State,GT by State - Ven & Col,-0.0404260593939112,False,1
319,Aragua,InSample,Colombia & GT by State,GT by State - Ven & Col,0.6690149408760002,False,1
320,Barinas,OOS,Colombia Border & GT,GT by State - Ven & Col,0.353563951053012,False,1
